filename	scene_label
audio/bus-milan-1154-43356-a-c.wav	bus
audio/park-helsinki-92-2575-a-s3.wav	park
audio/metro-paris-53-1560-a-c.wav	metro
audio/park-paris-98-2781-a-s1.wav	park
audio/street_pedestrian-barcelona-142-4324-a-s2.wav	street_pedestrian
audio/airport-barcelona-1-70-a-s2.wav	airport
audio/airport-paris-9-376-a-s2.wav	airport
audio/street_traffic-vienna-178-5484-a-c.wav	street_traffic
audio/park-prague-1092-40813-a-s3.wav	park
audio/public_square-milan-1074-43378-a-c.wav	public_square
audio/metro_station-prague-1118-41592-a-s1.wav	metro_station
audio/public_square-vienna-124-3674-a-s1.wav	public_square
audio/park-vienna-106-3027-a-s3.wav	park
audio/park-prague-1038-42645-a-b.wav	park
audio/shopping_mall-lisbon-1125-42409-a-s1.wav	shopping_mall
audio/street_pedestrian-paris-153-4654-a-c.wav	street_pedestrian
audio/street_pedestrian-helsinki-146-4426-a-c.wav	street_pedestrian
audio/public_square-lyon-1056-40928-a-s1.wav	public_square
audio/metro_station-milan-1127-41792-a-s2.wav	metro_station
audio/bus-stockholm-37-1105-a-c.wav	bus
audio/airport-barcelona-1-20-a-s1.wav	airport
audio/tram-barcelona-179-5555-a-s2.wav	tram
audio/metro-lyon-1139-42319-a-s3.wav	metro
audio/public_square-paris-116-3392-a-b.wav	public_square
audio/airport-london-5-245-a-b.wav	airport
audio/public_square-vienna-123-3631-a-s1.wav	public_square
audio/metro-stockholm-55-1640-a-b.wav	metro
audio/street_traffic-barcelona-163-4988-a-c.wav	street_traffic
audio/public_square-helsinki-112-3260-a-s3.wav	public_square
audio/metro-paris-50-1522-a-s2.wav	metro
audio/metro_station-lisbon-1020-40321-a-c.wav	metro_station
audio/metro_station-helsinki-64-1919-a-b.wav	metro_station
audio/public_square-helsinki-110-3166-a-s1.wav	public_square
audio/airport-london-6-265-a-s3.wav	airport
audio/public_square-stockholm-121-3570-a-s2.wav	public_square
audio/public_square-helsinki-112-3253-a-s1.wav	public_square
audio/street_pedestrian-lyon-1047-41939-a-s2.wav	street_pedestrian
audio/bus-stockholm-35-1055-a-c.wav	bus
audio/metro-lisbon-1160-42869-a-s1.wav	metro
audio/park-prague-1092-40506-a-s1.wav	park
audio/tram-helsinki-183-5686-a-s2.wav	tram
audio/tram-vienna-200-6046-a-s1.wav	tram
audio/tram-stockholm-197-5955-a-s2.wav	tram
audio/street_traffic-prague-1033-42233-a-s3.wav	street_traffic
audio/shopping_mall-prague-1009-40694-a-s3.wav	shopping_mall
audio/bus-barcelona-16-668-a-s2.wav	bus
audio/airport-lyon-1101-42791-a-s1.wav	airport
audio/metro-london-48-1461-a-s3.wav	metro
audio/street_pedestrian-stockholm-155-4684-a-s3.wav	street_pedestrian
audio/park-milan-1018-42576-a-s1.wav	park
audio/public_square-barcelona-108-3093-a-s3.wav	public_square
audio/street_traffic-stockholm-175-5377-a-s2.wav	street_traffic
audio/park-lyon-1060-44020-a-s1.wav	park
audio/public_square-stockholm-119-3502-a-s3.wav	public_square
audio/bus-helsinki-19-753-a-s2.wav	bus
audio/public_square-helsinki-112-3241-a-s1.wav	public_square
audio/tram-lisbon-1046-40555-a-c.wav	tram
audio/tram-lyon-1112-42512-a-b.wav	tram
audio/metro-stockholm-55-1608-a-s1.wav	metro
audio/park-milan-1133-43126-a-s3.wav	park
audio/park-lisbon-1057-41350-a-c.wav	park
audio/bus-prague-1030-43881-a-s2.wav	bus
audio/park-lyon-1012-40226-a-s3.wav	park
audio/public_square-vienna-123-3646-a-s1.wav	public_square
audio/shopping_mall-lisbon-1002-42805-a-b.wav	shopping_mall
audio/shopping_mall-london-131-3922-a-s2.wav	shopping_mall
audio/metro-milan-1143-42571-a-s2.wav	metro
audio/bus-lisbon-1013-43073-a-b.wav	bus
audio/public_square-lisbon-1068-41571-a-s2.wav	public_square
audio/metro_station-stockholm-84-2262-a-s1.wav	metro_station
audio/airport-milan-1061-42883-a-c.wav	airport
audio/bus-london-21-818-a-s2.wav	bus
audio/metro_station-milan-1050-43014-a-c.wav	metro_station
audio/metro_station-stockholm-83-2239-a-s1.wav	metro_station
audio/street_pedestrian-lisbon-1004-43044-a-c.wav	street_pedestrian
audio/street_pedestrian-stockholm-157-4758-a-b.wav	street_pedestrian
audio/metro-paris-51-1537-a-s2.wav	metro
audio/tram-barcelona-181-5599-a-b.wav	tram
audio/metro-stockholm-55-1631-a-s1.wav	metro
audio/metro-paris-52-1548-a-s1.wav	metro
audio/street_pedestrian-lisbon-1098-40973-a-s1.wav	street_pedestrian
audio/metro_station-lisbon-1021-43392-a-s1.wav	metro_station
audio/tram-lyon-1093-43381-a-b.wav	tram
audio/park-helsinki-93-2579-a-b.wav	park
audio/street_traffic-lisbon-1008-42932-a-c.wav	street_traffic
audio/metro_station-lisbon-1021-43392-a-s3.wav	metro_station
audio/street_traffic-vienna-176-5442-a-s3.wav	street_traffic
audio/street_pedestrian-stockholm-156-4743-a-s2.wav	street_pedestrian
audio/bus-vienna-40-1211-a-s1.wav	bus
audio/metro_station-vienna-86-2344-a-c.wav	metro_station
audio/street_pedestrian-vienna-158-4801-a-s1.wav	street_pedestrian
audio/metro-london-47-1426-a-s2.wav	metro
audio/park-milan-1018-40564-a-s3.wav	park
audio/public_square-paris-117-3441-a-s1.wav	public_square
audio/metro_station-helsinki-64-1910-a-b.wav	metro_station
audio/shopping_mall-paris-132-3987-a-s2.wav	shopping_mall
audio/airport-milan-1061-40892-a-s1.wav	airport
audio/metro_station-milan-1117-43548-a-s3.wav	metro_station
audio/metro-london-48-1457-a-b.wav	metro
audio/public_square-helsinki-110-3189-a-c.wav	public_square
audio/street_traffic-london-167-5129-a-s3.wav	street_traffic
audio/shopping_mall-prague-1053-42630-a-s2.wav	shopping_mall
audio/metro-lisbon-1107-41613-a-s1.wav	metro
audio/shopping_mall-paris-132-3973-a-s3.wav	shopping_mall
audio/metro-barcelona-42-1306-a-c.wav	metro
audio/metro_station-london-76-2107-a-s1.wav	metro_station
audio/metro-vienna-59-1755-a-b.wav	metro
audio/street_traffic-lisbon-1067-43641-a-b.wav	street_traffic
audio/metro_station-stockholm-83-2244-a-s1.wav	metro_station
audio/metro-milan-1142-43462-a-s3.wav	metro
audio/public_square-lisbon-1068-40405-a-c.wav	public_square
audio/shopping_mall-milan-1049-40376-a-s3.wav	shopping_mall
audio/airport-london-6-257-a-s1.wav	airport
audio/street_traffic-paris-172-5270-a-s3.wav	street_traffic
audio/bus-lisbon-1070-41385-a-s3.wav	bus
audio/metro_station-lyon-1028-43658-a-s2.wav	metro_station
audio/bus-london-25-906-a-b.wav	bus
audio/street_traffic-paris-170-5199-a-s2.wav	street_traffic
audio/public_square-vienna-123-3649-a-c.wav	public_square
audio/metro_station-vienna-88-2422-a-s3.wav	metro_station
audio/park-stockholm-103-2915-a-b.wav	park
audio/tram-london-187-5794-a-c.wav	tram
audio/street_traffic-milan-1087-42802-a-b.wav	street_traffic
audio/metro_station-london-72-2058-a-s1.wav	metro_station
audio/airport-vienna-13-518-a-s1.wav	airport
audio/airport-lyon-1101-42343-a-s2.wav	airport
audio/tram-lyon-1112-40646-a-s1.wav	tram
audio/shopping_mall-lisbon-1137-40356-a-b.wav	shopping_mall
audio/bus-lyon-1001-40306-a-s2.wav	bus
audio/metro_station-london-70-2037-a-s3.wav	metro_station
audio/metro_station-milan-1127-43532-a-s1.wav	metro_station
audio/metro-paris-51-1530-a-c.wav	metro
audio/metro_station-helsinki-66-1975-a-s2.wav	metro_station
audio/metro-london-48-1493-a-c.wav	metro
audio/bus-prague-1030-40237-a-s1.wav	bus
audio/park-stockholm-101-2860-a-s3.wav	park
audio/airport-paris-7-348-a-s2.wav	airport
audio/shopping_mall-london-131-3942-a-c.wav	shopping_mall
audio/street_pedestrian-prague-1051-43622-a-s3.wav	street_pedestrian
audio/park-prague-1038-42049-a-b.wav	park
audio/airport-prague-1034-42685-a-s2.wav	airport
audio/street_pedestrian-lisbon-1099-42792-a-s1.wav	street_pedestrian
audio/park-helsinki-94-2632-a-s3.wav	park
audio/shopping_mall-milan-1084-43903-a-c.wav	shopping_mall
audio/park-paris-100-2840-a-s1.wav	park
audio/metro_station-paris-80-2171-a-b.wav	metro_station
audio/bus-vienna-39-1181-a-s3.wav	bus
audio/metro_station-lisbon-1021-41412-a-s2.wav	metro_station
audio/metro_station-lisbon-1020-42493-a-s3.wav	metro_station
audio/metro_station-prague-1130-43280-a-c.wav	metro_station
audio/bus-vienna-39-1168-a-c.wav	bus
audio/metro-lisbon-1121-43879-a-b.wav	metro
audio/street_pedestrian-vienna-159-4841-a-b.wav	street_pedestrian
audio/park-lisbon-1057-40611-a-s2.wav	park
audio/airport-helsinki-4-218-a-c.wav	airport
audio/tram-paris-191-5842-a-b.wav	tram
audio/metro_station-lyon-1077-42401-a-c.wav	metro_station
audio/bus-lyon-1124-41696-a-c.wav	bus
audio/shopping_mall-helsinki-129-3872-a-s2.wav	shopping_mall
audio/tram-barcelona-180-5571-a-s1.wav	tram
audio/metro-paris-52-1542-a-s2.wav	metro
audio/airport-helsinki-4-191-a-c.wav	airport
audio/street_pedestrian-paris-153-4650-a-s1.wav	street_pedestrian
audio/bus-stockholm-37-1089-a-c.wav	bus
audio/tram-vienna-200-6039-a-s1.wav	tram
audio/tram-milan-1146-41670-a-c.wav	tram
audio/bus-vienna-38-1139-a-s3.wav	bus
audio/public_square-london-113-3275-a-s1.wav	public_square
audio/metro_station-barcelona-63-1906-a-b.wav	metro_station
audio/shopping_mall-prague-1031-42298-a-c.wav	shopping_mall
audio/airport-lisbon-1000-41706-a-b.wav	airport
audio/airport-prague-1069-41895-a-c.wav	airport
audio/bus-stockholm-34-1034-a-s1.wav	bus
audio/park-stockholm-102-2897-a-c.wav	park
audio/shopping_mall-vienna-138-4187-a-s2.wav	shopping_mall
audio/street_pedestrian-london-149-4511-a-s2.wav	street_pedestrian
audio/public_square-paris-117-3439-a-s1.wav	public_square
audio/public_square-vienna-122-3621-a-s3.wav	public_square
audio/street_traffic-prague-1153-41405-a-s1.wav	street_traffic
audio/shopping_mall-london-131-3948-a-c.wav	shopping_mall
audio/park-lyon-1060-40517-a-b.wav	park
audio/metro-prague-1022-41455-a-s3.wav	metro
audio/street_traffic-milan-1087-40240-a-s3.wav	street_traffic
audio/metro-helsinki-45-1337-a-s3.wav	metro
audio/street_traffic-vienna-176-5422-a-s1.wav	street_traffic
audio/bus-milan-1078-44007-a-b.wav	bus
audio/street_traffic-paris-171-5241-a-s1.wav	street_traffic
audio/public_square-prague-1075-41321-a-b.wav	public_square
audio/public_square-helsinki-112-3259-a-b.wav	public_square
audio/public_square-barcelona-107-3068-a-s2.wav	public_square
audio/public_square-lisbon-1116-40497-a-s3.wav	public_square
audio/airport-vienna-13-551-a-c.wav	airport
audio/park-stockholm-103-2934-a-c.wav	park
audio/tram-lyon-1150-42722-a-s1.wav	tram
audio/street_pedestrian-paris-153-4621-a-s2.wav	street_pedestrian
audio/airport-barcelona-1-19-a-s2.wav	airport
audio/bus-prague-1090-41946-a-s3.wav	bus
audio/airport-lyon-1041-43521-a-c.wav	airport
audio/public_square-milan-1014-43675-a-s2.wav	public_square
audio/street_traffic-barcelona-161-4909-a-s3.wav	street_traffic
audio/metro_station-prague-1118-42516-a-s1.wav	metro_station
audio/public_square-milan-1014-40674-a-b.wav	public_square
audio/metro_station-prague-1130-40960-a-b.wav	metro_station
audio/metro_station-lisbon-1021-40123-a-s1.wav	metro_station
audio/bus-lisbon-1070-43692-a-s3.wav	bus
audio/street_pedestrian-helsinki-148-4479-a-s1.wav	street_pedestrian
audio/shopping_mall-milan-1084-40812-a-s2.wav	shopping_mall
audio/street_traffic-lisbon-1067-43641-a-c.wav	street_traffic
audio/metro-barcelona-41-1262-a-c.wav	metro
audio/street_pedestrian-vienna-159-4837-a-s3.wav	street_pedestrian
audio/street_pedestrian-lisbon-1099-42318-a-s1.wav	street_pedestrian
audio/street_pedestrian-barcelona-143-4337-a-b.wav	street_pedestrian
audio/metro_station-prague-1118-42442-a-s1.wav	metro_station
audio/public_square-prague-1027-41771-a-s3.wav	public_square
audio/public_square-paris-116-3406-a-b.wav	public_square
audio/public_square-lisbon-1068-43451-a-c.wav	public_square
audio/shopping_mall-london-131-3925-a-c.wav	shopping_mall
audio/metro-vienna-60-1804-a-s1.wav	metro
audio/park-barcelona-91-2529-a-c.wav	park
audio/tram-vienna-200-6022-a-s2.wav	tram
audio/public_square-lyon-1024-42643-a-s3.wav	public_square
audio/shopping_mall-prague-1053-42425-a-s1.wav	shopping_mall
audio/airport-lyon-1095-43774-a-s1.wav	airport
audio/metro_station-lyon-1077-40767-a-b.wav	metro_station
audio/airport-paris-8-368-a-s3.wav	airport
audio/bus-milan-1155-40946-a-s2.wav	bus
audio/street_pedestrian-helsinki-146-4403-a-s3.wav	street_pedestrian
audio/tram-helsinki-184-5739-a-c.wav	tram
audio/airport-london-5-255-a-s2.wav	airport
audio/park-barcelona-91-2520-a-s3.wav	park
audio/public_square-paris-118-3476-a-s1.wav	public_square
audio/tram-lisbon-1035-41165-a-s1.wav	tram
audio/park-paris-99-2786-a-s2.wav	park
audio/public_square-vienna-124-3698-a-s2.wav	public_square
audio/bus-helsinki-18-708-a-s2.wav	bus
audio/public_square-lisbon-1068-40491-a-s1.wav	public_square
audio/tram-paris-195-5898-a-c.wav	tram
audio/airport-lyon-1101-42943-a-b.wav	airport
audio/shopping_mall-barcelona-126-3756-a-b.wav	shopping_mall
audio/street_pedestrian-milan-1080-40683-a-s1.wav	street_pedestrian
